30.777	1.6093736890000001e-49 
30.848	1.608651664e-49 
30.92	1.6079298009999999e-49 
30.991	1.6072081000000001e-49 
31.062	1.606486561e-49 
31.134	1.6057651840000002e-49 
31.206	1.605043969e-49 
31.278	1.6043229159999999e-49 
31.35	1.603602025e-49 
31.422	1.602881296e-49 
31.495	1.6021607289999997e-49 
31.567	1.601440324e-49 
31.64	1.6008001e-49 
31.713	1.600080001e-49 
31.786	1.599360064e-49 
31.859	1.5987202559999999e-49 
31.933	1.5980006250000002e-49 
32.007	1.597281156e-49 
32.08	1.5966417640000001e-49 
32.154	1.5959226009999999e-49 
32.228	1.595283481e-49 
32.303	1.5945646239999998e-49 
32.377	1.593925776e-49 
32.452	1.593287056e-49 
32.527	1.5925686489999999e-49 
32.602	1.591930201e-49 
32.677	1.591291881e-49 
32.752	1.590653689e-49 
32.828	1.5899358759999999e-49 
32.904	1.589297956e-49 
32.979	1.588660164e-49 
33.055	1.5880225000000002e-49 
33.132	1.587384964e-49 
33.208	1.586747556e-49 
33.285	1.586110276e-49 
33.361	1.585473124e-49 
33.438	1.5848361000000001e-49 
33.515	1.584199204e-49 
33.593	1.583562436e-49 
33.67	1.582925796e-49 
33.748	1.5823688409999999e-49 
33.826	1.581732441e-49 
33.904	1.5810961690000001e-49 
33.982	1.5804600250000002e-49 
34.06	1.5799035040000001e-49 
34.139	1.5792676000000002e-49 
34.218	1.578711289e-49 
34.296	1.5780756249999999e-49 
34.376	1.577440089e-49 
34.455	1.5768840999999998e-49 
34.534	1.576248804e-49 
34.614	1.5756930249999999e-49 
34.694	1.575057969e-49 
34.774	1.5745023999999999e-49 
34.854	1.5739469290000001e-49 
34.934	1.573312225e-49 
35.015	1.572756964e-49 
35.096	1.572201801e-49 
35.176	1.571567449e-49 
35.258	1.571012496e-49 
35.339	1.570457641e-49 
35.42	1.569902884e-49 
35.502	1.569348225e-49 
35.584	1.5687936640000002e-49 
35.666	1.5681599999999998e-49 
35.748	1.5676056490000002e-49 
35.831	1.5670513960000001e-49 
35.913	1.566497241e-49 
35.996	1.5659431839999999e-49 
36.079	1.5653892249999999e-49 
36.162	1.564835364e-49 
36.246	1.564281601e-49 
36.329	1.5638070249999998e-49 
36.413	1.5632534440000001e-49 
36.497	1.562699961e-49 
36.581	1.562146576e-49 
36.666	1.5615932889999999e-49 
36.75	1.5610400999999998e-49 
36.835	1.560566016e-49 
36.92	1.560013009e-49 
37.005	1.5594600999999998e-49 
37.09	1.558986256e-49 
37.176	1.5584335289999999e-49 
37.262	1.5578808999999999e-49 
37.347	1.557407296e-49 
37.434	1.556854849e-49 
37.52	1.5563814010000002e-49 
37.606	1.555829136e-49 
37.693	1.555355844e-49 
37.78	1.5548037610000002e-49 
37.867	1.554330625e-49 
37.955	1.5537787240000002e-49 
38.042	1.553305744e-49 
38.13	1.5527540249999998e-49 
38.218	1.552281201e-49 
38.306	1.551808449e-49 
38.394	1.5512569960000001e-49 
38.483	1.5507843999999999e-49 
38.571	1.550311876e-49 
38.66	1.549760689e-49 
38.75	1.549288321e-49 
38.839	1.5488160249999998e-49 
38.928	1.5483438010000001e-49 
